City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
469,Czluchow,PL,53.6672,17.3588,54.1,77,100,6.31,overcast clouds
470,Sandpoint,US,48.2766,-116.5533,56.44,54,0,5.75,clear sky
471,Puri,IN,19.8,85.85,68.52,70,0,8.03,clear sky
472,Ahipara,NZ,-35.1667,173.1667,61.7,97,100,11.14,moderate rain
473,Cordoba,AR,-31.4135,-64.1811,92.75,24,0,8.05,clear sky
474,Tura,IN,25.5198,90.2201,64.67,76,0,4.0,clear sky
475,Sturgis,US,41.7992,-85.4192,64.08,36,0,5.75,clear sky
476,Tromso,NO,69.6496,18.957,33.82,69,75,21.85,snow
477,San Jeronimo,PE,-11.9472,-75.2829,65.28,40,16,6.96,few clouds
478,Narsaq,GL,60.9167,-46.05,17.82,75,44,8.16,scattered clouds
479,Goma,CD,-1.6792,29.2228,63.45,87,96,3.44,overcast clouds
480,Berlevag,NO,70.8578,29.0864,37.35,75,100,29.93,overcast clouds
481,Emba,KZ,48.8264,58.1442,33.69,95,100,8.79,light snow
482,Dunedin,NZ,-45.8742,170.5036,56.8,66,100,1.99,overcast clouds
483,Baturaja,ID,-4.1333,104.1667,71.91,96,74,2.57,broken clouds
484,Llanera,ES,43.4619,-5.9311,57.07,88,100,1.25,overcast clouds
485,Anadyr,RU,64.75,177.4833,5.5,77,20,8.95,few clouds
486,Kavieng,PG,-2.5744,150.7967,83.79,71,96,8.21,overcast clouds
487,Cizre,TR,37.3272,42.1903,66.11,36,0,2.57,clear sky
488,Preeceville,CA,51.95,-102.6677,48.65,53,0,15.66,clear sky
489,Tombouctou,ML,20.0,-3.0,76.78,16,0,10.87,clear sky
490,Numan,NG,9.4667,12.0333,79.02,35,50,3.15,scattered clouds
491,Acapulco,MX,16.8634,-99.8901,82.89,81,36,5.19,light rain
492,Awbari,LY,26.5921,12.7805,66.22,44,0,6.71,clear sky
493,Kingstown,VC,13.1587,-61.2248,78.08,89,75,4.61,broken clouds
494,Ronne,DK,55.1009,14.7066,55.31,88,100,5.75,overcast clouds
495,Rosetta,EG,31.4044,30.4164,69.42,67,0,4.23,clear sky
496,Bemidji,US,47.4736,-94.8803,63.91,52,0,5.75,clear sky
497,Slave Lake,CA,55.2834,-114.769,44.58,31,0,20.71,clear sky
498,Berbera,SO,10.4396,45.0143,79.75,64,10,1.79,clear sky
499,Amarante Do Maranhao,BR,-5.5667,-46.7422,85.96,42,100,4.38,overcast clouds
500,Erzin,TR,36.9559,36.2,66.61,30,0,5.82,clear sky
501,Salym,RU,60.0625,71.4789,28.24,91,97,7.85,overcast clouds
502,Togitsu,JP,32.8333,129.85,57.18,62,20,8.05,few clouds
503,Nemuro,JP,43.3236,145.575,50.49,81,0,13.91,clear sky
504,Cavalcante,BR,-13.7975,-47.4583,69.46,92,99,3.11,overcast clouds
505,San Felipe,VE,10.3399,-68.7425,75.9,85,99,6.29,overcast clouds
506,Mancio Lima,BR,-7.6142,-72.8958,86.07,74,75,4.61,heavy intensity rain
507,Ubatuba,BR,-23.4339,-45.0711,75.85,87,87,1.43,overcast clouds
508,Manavalakurichi,IN,8.1333,77.3,77.67,81,26,3.76,scattered clouds
509,Sinop,TR,41.7711,34.8709,45.41,87,7,7.09,clear sky
510,Giyani,ZA,-23.3025,30.7187,67.39,70,9,3.87,clear sky
511,Kheralu,IN,23.8833,72.6167,73.89,39,0,5.17,clear sky
512,Craig,US,40.5153,-107.5464,50.38,41,100,1.34,overcast clouds
513,Vryheid,ZA,-27.7695,30.7917,56.59,79,27,5.35,scattered clouds
514,Hambantota,LK,6.1241,81.1185,75.54,100,20,1.14,few clouds
515,Baijiantan,CN,45.6333,85.1833,37.15,58,60,7.4,broken clouds
516,Starozhilovo,RU,54.2254,39.916,49.48,97,100,10.49,overcast clouds
517,Shieli,KZ,44.1667,66.75,52.75,62,100,10.87,light rain
518,Lensk,RU,60.7253,114.9278,28.24,88,70,6.62,broken clouds
519,Barstow,US,34.8986,-117.0228,74.39,9,0,3.27,clear sky
520,Awjilah,LY,29.1081,21.2869,64.83,70,25,8.63,scattered clouds
521,Berezovyy,RU,51.6667,135.7,28.92,58,96,4.05,overcast clouds
522,Quatre Cocos,MU,-20.2078,57.7625,71.71,80,24,9.66,few clouds
523,Palmerston,AU,-12.486,130.9833,83.89,86,20,4.61,few clouds
524,Priargunsk,RU,50.3691,119.1012,32.79,60,100,5.91,overcast clouds
525,Safford,US,32.834,-109.7076,72.1,27,1,5.39,clear sky
526,Mitsamiouli,KM,-11.3847,43.2844,76.26,78,1,6.22,clear sky
527,Chitral,PK,35.8462,71.7858,57.74,59,19,0.45,few clouds
528,Brewster,US,41.3973,-73.6171,56.91,80,0,2.01,clear sky
529,Pakxan,LA,18.3778,103.6601,66.25,91,96,3.56,overcast clouds
530,Apostolove,UA,47.66,33.7137,53.69,80,95,17.25,overcast clouds
531,Divo,CI,5.8397,-5.36,72.27,98,31,1.57,light rain
532,Marsa Matruh,EG,31.3525,27.2453,66.4,72,0,4.61,clear sky
533,Staryy Nadym,RU,65.6118,72.6842,19.44,90,100,13.02,overcast clouds
534,Marzuq,YE,14.4,46.4667,66.45,45,22,4.38,few clouds
535,Bereznik,RU,62.8551,42.7072,45.37,88,100,12.41,overcast clouds
536,Mbeya,TZ,-8.9,33.45,61.93,57,72,6.82,broken clouds
537,Egvekinot,RU,66.3167,-179.1667,9.0,70,100,10.92,overcast clouds
538,Salo,IT,45.6086,10.531,64.99,62,11,5.17,few clouds
539,Fairbanks,US,64.8378,-147.7164,16.83,76,0,0.0,clear sky
540,Ochamchira,GE,42.7121,41.4721,51.58,77,5,4.0,clear sky
541,Aracruz,BR,-19.8203,-40.2733,76.21,81,28,6.46,scattered clouds
542,Puksoozero,RU,62.5903,40.6066,44.35,92,100,14.29,overcast clouds
543,Surt,LY,31.2089,16.5887,70.23,65,0,3.53,clear sky
544,Xam Nua,LA,20.4197,104.0439,58.86,99,97,1.07,overcast clouds
545,Vardo,NO,70.3705,31.1107,37.38,70,75,34.52,light rain
546,Jinchang,CN,38.4953,102.1739,43.86,47,7,10.69,clear sky
547,Ust-Kuyga,RU,70.0167,135.6,-15.0,100,99,6.2,overcast clouds
548,Shingu,JP,33.7333,135.9833,51.48,74,57,5.41,broken clouds
549,Roatan,HN,16.3244,-86.5366,84.34,65,20,4.61,few clouds
550,Edgewater,US,28.9889,-80.9023,82.29,88,40,9.22,scattered clouds
551,Payao,PH,10.1833,122.95,77.25,90,97,9.71,overcast clouds
552,Tadine,NC,-21.55,167.8833,79.56,73,4,4.14,clear sky
553,Panguna,PG,-6.3164,155.4848,75.94,84,86,2.64,light rain
554,Chaman,PK,30.9236,66.4512,63.55,19,1,4.45,clear sky
555,Waddan,LY,29.1614,16.139,66.11,48,38,9.84,scattered clouds
556,Seydi,TM,39.4816,62.9137,52.52,85,100,14.88,light rain
557,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,76.41,90,96,1.77,overcast clouds
558,Sabang,ID,5.8933,95.3214,80.19,80,100,12.53,overcast clouds
559,Ketchikan,US,55.3422,-131.6461,48.97,91,100,12.35,moderate rain
560,Parintins,BR,-2.6283,-56.7358,87.3,40,100,5.46,light rain
561,Pittsfield,US,42.4501,-73.2454,52.21,66,0,1.99,clear sky
562,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,42.39,67,97,6.46,overcast clouds
563,Sarakhs,IR,36.5449,61.1577,57.76,79,100,11.1,overcast clouds
564,Vestmannaeyjar,IS,63.4427,-20.2734,44.37,78,98,18.57,overcast clouds
565,Cockburn Town,TC,21.4612,-71.1419,84.16,70,40,11.5,scattered clouds
566,Bonavista,CA,48.6499,-53.1147,49.32,63,29,22.79,scattered clouds
567,Sorong,ID,-0.8833,131.25,79.52,86,76,6.38,broken clouds
568,Khingansk,RU,49.1167,131.1833,20.34,78,53,1.34,broken clouds
569,Belgrade,RS,44.804,20.4651,59.7,100,75,4.61,fog
570,Kavaratti,IN,10.5669,72.642,82.18,64,1,4.43,clear sky
571,Halifax,CA,44.6453,-63.5724,51.8,76,0,10.36,clear sky
572,Liaocheng,CN,36.4439,115.9647,55.76,67,98,3.33,overcast clouds
573,Maragogi,BR,-9.0122,-35.2225,76.3,79,67,8.34,broken clouds
574,Mayumba,GA,-3.432,10.6554,77.58,88,32,2.84,scattered clouds
575,Darayya,SY,33.459,36.2374,59.76,34,1,6.96,clear sky
576,Maniitsoq,GL,65.4167,-52.9,32.45,77,100,20.33,light snow
577,Nome,US,64.5011,-165.4064,26.67,81,75,9.22,broken clouds
578,Zeya,RU,53.75,127.2667,26.31,68,91,3.24,overcast clouds
579,Bestobe,KZ,52.4994,73.0975,26.67,69,100,7.96,overcast clouds
580,Catalina Foothills,US,32.2979,-110.9187,80.47,12,0,4.61,clear sky
581,Batemans Bay,AU,-35.7167,150.1833,59.09,48,0,1.28,clear sky
582,Muros,ES,42.7762,-9.0603,59.09,89,97,10.09,overcast clouds
583,Dumbraveni,RO,46.2333,24.5667,44.31,83,46,1.79,scattered clouds
584,Nenton,GT,15.8,-91.75,78.78,57,100,4.56,overcast clouds
585,The Pas,CA,53.8251,-101.2541,57.22,30,0,12.66,clear sky
586,Kendari,ID,-3.945,122.4989,75.42,93,100,3.27,overcast clouds
587,Balabac,PH,7.9868,117.0645,80.91,82,100,17.29,overcast clouds
588,Katherine,AU,-14.4667,132.2667,82.72,65,60,4.61,broken clouds
589,Kahului,US,20.8947,-156.47,82.85,82,14,15.01,few clouds
590,Beroroha,MG,-21.6667,45.1667,76.69,55,24,5.37,few clouds
591,Rochegda,RU,62.8,43.25,44.38,91,100,11.34,overcast clouds
592,Nong Khai,TH,17.9167,103.0833,71.17,86,100,2.66,overcast clouds
593,Birao,CF,10.2849,22.7882,78.22,36,100,3.85,overcast clouds
594,Hualmay,PE,-11.0964,-77.6139,63.97,76,100,7.78,overcast clouds
595,Inverness,GB,57.4791,-4.224,57.11,82,100,5.75,haze
596,Danville,US,36.586,-79.395,64.02,63,52,1.01,broken clouds
597,Broken Hill,AU,-31.95,141.4333,65.35,48,100,12.06,moderate rain
598,Libreville,GA,0.3925,9.4537,76.48,87,96,5.32,overcast clouds
599,Maxixe,MZ,-23.8597,35.3472,73.13,84,66,11.88,light rain
600,Koslan,RU,63.4564,48.8989,37.58,98,100,10.56,overcast clouds
601,Orlik,RU,52.5178,99.825,3.94,94,43,4.21,scattered clouds
602,Fayaoue,NC,-20.65,166.5333,77.99,77,13,2.57,few clouds
603,Icod De Los Vinos,ES,28.3724,-16.7119,74.55,89,3,6.67,clear sky
604,Hendersonville,US,36.3048,-86.62,73.49,44,100,1.99,overcast clouds
605,Mount Pleasant,US,32.7941,-79.8626,64.0,92,100,9.22,overcast clouds
606,Kropotkin,RU,45.4375,40.5756,44.67,80,44,6.67,scattered clouds
607,Turbat,PK,26.0023,63.044,75.42,77,24,1.03,few clouds
608,Mayo,US,38.8876,-76.5119,61.21,58,0,3.44,clear sky
609,Umm Lajj,SA,25.0213,37.2685,79.52,57,14,4.47,few clouds
610,Beyneu,KZ,45.3167,55.2,42.35,64,100,15.73,overcast clouds
611,Port-Gentil,GA,-0.7193,8.7815,78.76,94,20,0.0,few clouds
612,Patitirion,GR,39.15,23.8667,60.37,64,0,15.97,clear sky
613,Kununurra,AU,-15.7667,128.7333,78.78,83,20,5.75,few clouds
614,Dingle,PH,10.9995,122.6711,77.94,91,100,17.43,overcast clouds
615,Leirvik,NO,59.7798,5.5005,49.86,83,2,6.02,clear sky
616,Churapcha,RU,62.0025,132.4325,6.44,94,100,4.88,overcast clouds
617,Sri Aman,MY,1.2376,111.4621,73.45,94,98,2.3,overcast clouds
618,Kaoma,ZM,-14.7833,24.8,72.48,42,78,4.76,broken clouds
619,Nanhai,CN,30.1282,111.7784,57.96,79,87,6.69,overcast clouds
620,Bagepalli,IN,13.7847,77.7931,67.35,93,92,6.49,overcast clouds
621,Buraydah,SA,26.326,43.975,73.85,16,35,8.21,scattered clouds
622,Puerto Madryn,AR,-42.7692,-65.0385,57.85,31,100,7.27,overcast clouds
623,Coahuayana,MX,18.7333,-103.6833,84.24,71,23,5.37,few clouds
624,Vallenar,CL,-28.5708,-70.7581,76.03,32,0,7.52,clear sky
625,Port Moresby,PG,-9.4431,147.1797,81.82,78,0,4.61,haze
626,Soe,ID,-9.8607,124.284,68.68,91,100,0.92,overcast clouds
627,Dzhebariki-Khaya,RU,62.2167,135.8,-10.21,100,99,1.45,overcast clouds
628,Murray Bridge,AU,-35.1167,139.2667,58.12,71,100,14.29,overcast clouds
629,Riverton,US,40.5219,-111.9391,58.44,42,0,5.99,clear sky
630,Moura,PT,38.1401,-7.4486,66.31,84,100,3.42,overcast clouds
631,Panguipulli,CL,-39.6333,-72.3333,43.72,92,76,6.67,broken clouds
632,Laguna De Perlas,NI,12.3429,-83.6712,86.09,75,89,6.4,overcast clouds
633,Vryburg,ZA,-26.9566,24.7284,72.23,49,22,17.45,few clouds
634,Baruun-Urt,MN,46.6806,113.2792,37.4,96,49,7.56,scattered clouds
635,Port-De-Bouc,FR,43.4,4.9833,69.96,91,0,8.05,clear sky
636,Villa Guerrero,MX,18.8667,-99.65,76.28,72,52,2.59,light rain
637,Flin Flon,CA,54.7682,-101.865,51.64,46,75,9.22,broken clouds
638,Praya,CV,14.9215,-23.5087,81.14,39,0,6.91,clear sky
639,Empangeni,ZA,-28.762,31.8933,66.81,68,49,15.05,scattered clouds
640,Simbahan,PH,6.3032,120.5836,83.17,78,93,21.14,overcast clouds
641,Launceston,AU,-41.45,147.1667,53.8,73,0,4.61,clear sky
642,Plouzane,FR,48.3833,-4.6167,59.32,88,75,14.97,broken clouds
643,Sinnamary,GF,5.3833,-52.95,77.16,91,100,8.3,light rain
644,Yancheng,CN,33.3856,120.1253,52.39,86,2,4.92,clear sky
645,Havoysund,NO,70.9963,24.6622,37.63,63,100,27.63,overcast clouds
646,Bondoukou,CI,8.0333,-2.8,74.7,68,25,1.32,scattered clouds
647,Auki,SB,-8.7676,160.7034,81.84,80,78,2.19,broken clouds
648,Hokitika,NZ,-42.7167,170.9667,57.79,87,66,11.97,broken clouds
649,Devonport,AU,-41.1667,146.35,57.02,56,0,4.29,clear sky
650,Jiblah,YE,13.9216,44.1467,58.89,50,76,3.22,broken clouds
651,Yenagoa,NG,4.9247,6.2642,74.25,95,100,3.67,overcast clouds
652,Adana,TR,36.985,35.2881,60.82,48,0,3.44,clear sky
653,Lakhdenpokhya,RU,61.5198,30.1992,40.78,93,86,18.77,overcast clouds
654,Monrovia,LR,6.3005,-10.7969,78.84,84,81,5.21,broken clouds
655,Kawalu,ID,-7.3817,108.2082,69.3,96,99,2.35,overcast clouds
656,Umm Kaddadah,SD,13.6017,26.6876,80.82,20,67,12.84,broken clouds
657,Biloela,AU,-24.4167,150.5,78.03,33,12,7.02,few clouds
658,Grand-Santi,GF,4.25,-54.3833,75.83,93,98,3.42,light rain
659,Riberalta,BO,-10.9833,-66.1,91.6,58,40,13.8,scattered clouds
660,Castlemaine,AU,-37.0667,144.2167,54.0,83,36,4.54,scattered clouds
661,Manbij,SY,36.5281,37.9549,62.91,23,0,6.31,clear sky
662,Batticaloa,LK,7.7102,81.6924,76.89,88,87,6.53,overcast clouds
663,Lund,SE,55.7058,13.1932,55.31,89,98,6.87,overcast clouds
664,Anjiang,CN,27.3194,110.1031,57.96,93,100,3.31,overcast clouds
665,Campbellsville,US,37.3434,-85.3419,70.72,29,100,1.99,overcast clouds
666,San Cristobal,VE,7.7669,-72.225,77.18,71,97,1.81,overcast clouds
667,Vorukh,TJ,39.8494,70.5838,49.12,58,52,9.4,light rain
668,Shahreza,IR,32.0339,51.8794,59.0,43,91,5.68,overcast clouds
669,Almaznyy,RU,48.0448,40.045,46.36,90,99,15.28,overcast clouds
670,Ambovombe,MG,-25.1667,46.0833,69.22,85,92,21.45,light rain
671,Encantado,BR,-29.2361,-51.8697,78.04,61,100,3.56,overcast clouds
672,Carire,BR,-3.9506,-40.4733,89.73,33,99,4.12,overcast clouds
673,Jaque,PA,7.5175,-78.1703,79.81,80,76,2.82,broken clouds
674,Lorengau,PG,-2.0226,147.2712,84.16,70,100,7.85,overcast clouds
675,Sur,OM,22.5667,59.5289,75.25,77,0,9.6,clear sky
676,Kudahuvadhoo,MV,2.6708,72.8944,80.82,75,36,10.98,scattered clouds
677,Susanville,US,40.4163,-120.653,60.8,30,0,4.61,clear sky
678,Do Gonbadan,IR,30.3586,50.7981,69.89,73,0,0.0,clear sky
679,Tolaga Bay,NZ,-38.3667,178.3,67.28,71,71,13.62,light rain
680,Oytal,KZ,42.9057,73.2697,51.85,51,100,6.53,overcast clouds
681,Chirongui,YT,-12.9319,45.1483,76.93,78,1,4.83,clear sky
682,Itoman,JP,26.1247,127.6694,77.02,83,75,17.27,broken clouds
683,Akdepe,TM,42.0551,59.3788,52.32,58,50,11.81,scattered clouds
684,Sabha,LY,27.0377,14.4283,69.31,41,47,6.17,scattered clouds
685,Arman,RU,59.7,150.1667,25.02,95,100,7.9,light snow
686,Mecca,SA,21.4267,39.8261,80.87,66,7,3.13,clear sky
687,Morondava,MG,-20.2833,44.2833,77.5,83,5,2.86,light rain
688,Hami,CN,42.8,93.45,38.43,29,0,10.8,clear sky
689,Totolapan,MX,18.5167,-96.1833,77.54,78,31,9.86,scattered clouds
690,Ballina,AU,-28.8667,153.5667,72.01,51,3,5.28,clear sky
691,Pangody,RU,65.85,74.4859,19.45,92,100,11.74,overcast clouds
692,Cajamarca,PE,-7.1638,-78.5003,68.07,30,20,6.91,few clouds
693,Algiers,DZ,36.7525,3.042,67.82,94,40,0.0,mist
694,Ewa Beach,US,21.3156,-158.0072,85.98,61,2,15.01,clear sky
695,Quelimane,MZ,-17.8786,36.8883,74.44,91,3,3.33,clear sky
696,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,74.07,98,100,1.23,moderate rain
697,Kostomuksha,RU,64.571,30.5767,34.88,92,100,20.98,light snow
698,Mbandaka,CD,0.0487,18.2603,72.41,95,100,1.32,overcast clouds
699,Khandyga,RU,62.6667,135.6,-7.29,100,100,3.22,overcast clouds
700,Manta,EC,-0.95,-80.7333,73.45,76,81,13.82,broken clouds
701,Alice Springs,AU,-23.7,133.8833,74.75,50,40,9.22,scattered clouds
702,Guerrero Negro,MX,27.9769,-114.0611,74.32,50,0,14.38,clear sky
703,Depalpur,IN,22.85,75.55,67.06,45,0,4.25,clear sky
704,Shahrud,IR,36.4182,54.9763,50.34,75,95,9.78,overcast clouds
705,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.6,74,37,21.5,scattered clouds
